crop,N,P,K,ph,rainfall,temperature,humidity
Sugarcane,171.34,71.68,184.78,6.63,1284.66,32.17,76.8
Sugarcane,190.62,78.94,189.05,7.33,1392.75,21.85,65.42
Sugarcane,159.24,67.73,193.3,7.52,1194.82,24.95,72.15
Sugarcane,233.49,60.88,158.71,6.37,1331.76,21.31,73.27
Sugarcane,237.45,70.65,177.83,7.27,1151.92,23.12,79.59
Sugarcane,180.33,67.86,167.86,7.87,1197.45,29.69,71.85
Sugarcane,225.94,71.89,142.09,7.59,1258.82,32.63,67.24
Sugarcane,238.29,66.32,159.53,6.69,1399.29,34.96,62.36
Sugarcane,231.36,72.66,193.06,6.78,1048.7,33.74,61.37
Sugarcane,235.19,72.6,138.97,6.13,1109.57,33.21,67.71
Sugarcane,216.95,64.58,130.52,7.09,1034.12,25.97,78.39
Sugarcane,172.85,74.06,165.67,6.64,1124.2,32.73,76.72
Sugarcane,204.04,73.34,140.52,6.7,1446.91,31.61,63.8
Sugarcane,239.55,79.25,166.33,7.82,1040.76,24.28,61.28
Sugarcane,217.86,77.54,144.88,6.22,1400.44,32.61,68.99
Sugarcane,154.55,62.01,180.05,7.38,1341.88,20.9,70.0
Sugarcane,237.54,71.48,174.09,7.66,1375.76,33.55,65.55
Sugarcane,195.62,76.15,183.43,6.93,1063.95,33.82,73.51
Sugarcane,177.75,68.33,173.44,6.64,1159.06,29.17,79.93
Sugarcane,205.87,74.78,123.61,7.41,1125.75,30.29,65.16
Sugarcane,165.15,75.96,142.72,6.45,1107.95,26.31,66.48
Sugarcane,219.21,67.73,195.41,7.74,1166.56,27.52,76.71
Sugarcane,209.19,72.21,198.45,7.11,1374.11,29.69,68.8
Sugarcane,234.03,66.82,190.94,6.26,1011.17,25.16,60.36
Sugarcane,163.58,65.0,158.58,6.22,1176.89,30.33,78.33
Sugarcane,203.34,76.52,150.92,6.57,1055.25,33.38,73.59
Sugarcane,218.58,68.2,141.07,6.69,1066.28,23.72,60.66
Sugarcane,172.85,70.33,187.64,6.85,1014.17,24.74,70.46
Sugarcane,174.3,64.56,150.32,6.16,1412.07,28.34,69.26
Sugarcane,226.87,73.22,144.05,7.61,1394.09,29.12,66.73
Sugarcane,197.99,72.17,138.19,6.87,1391.92,32.09,74.81
Sugarcane,199.88,72.01,132.64,7.22,1068.27,25.13,62.23
Sugarcane,200.93,74.26,171.73,6.48,1166.34,28.89,69.14
Sugarcane,240.87,74.18,125.74,6.36,1177.4,21.33,74.17
Sugarcane,151.49,75.13,141.67,7.36,1135.49,29.37,66.13
Sunflower,60.05,46.41,57.11,6.89,739.44,29.79,59.64
Sunflower,60.64,43.17,45.16,7.35,790.71,20.67,59.89
Sunflower,63.12,42.56,56.7,7.15,636.79,26.35,47.66
Sunflower,79.68,45.57,50.51,6.53,722.57,27.82,54.32
Sunflower,72.71,42.79,50.75,6.74,643.8,29.25,59.68
Sunflower,60.35,41.06,42.7,7.2,648.8,28.42,55.55
Sunflower,79.08,47.3,42.43,6.31,781.9,24.81,48.88
Sunflower,77.89,41.7,44.69,6.09,733.87,24.22,55.11
Sunflower,64.62,46.85,49.61,7.22,792.76,29.42,49.97
Sunflower,70.34,49.83,52.95,7.0,619.4,27.02,43.18
Sunflower,66.25,46.12,50.36,7.02,792.12,20.7,50.4
Sunflower,72.19,49.29,47.97,7.21,597.83,25.43,41.63
Sunflower,73.75,43.83,52.64,6.03,770.99,23.94,54.98
Sunflower,66.01,42.81,51.3,6.4,541.03,27.55,45.4
Sunflower,76.66,48.15,55.78,7.19,512.56,25.44,52.93
Sunflower,75.04,41.94,57.88,7.4,677.43,21.41,44.58
Sunflower,72.05,46.86,49.24,6.84,596.53,20.85,53.21
Sunflower,60.08,43.33,57.92,6.91,659.3,22.3,45.9
Sunflower,77.52,40.21,58.77,6.72,737.22,24.03,56.71
Sunflower,76.85,41.3,43.35,6.62,700.92,23.12,53.75
Sunflower,71.32,45.76,58.53,6.72,527.94,22.34,50.72
Sunflower,69.92,49.25,50.31,6.2,792.36,25.22,47.13
Sunflower,75.32,41.62,55.88,6.47,672.87,27.98,47.22
Sunflower,64.17,46.94,42.94,6.87,587.54,27.15,52.75
Sunflower,67.36,40.99,56.1,6.11,620.19,21.06,55.38
Sunflower,62.29,41.67,43.09,6.04,516.59,20.83,46.38
Sunflower,78.79,45.59,52.84,6.57,612.36,22.89,49.29
Sunflower,67.81,43.49,52.09,6.01,623.2,28.51,53.81
Sunflower,77.12,48.11,51.71,6.64,741.53,24.75,49.34
Sunflower,77.29,49.43,40.23,6.44,517.93,21.45,52.64
Sunflower,76.95,43.92,57.91,7.39,702.4,20.77,43.56
Sunflower,70.87,48.45,41.74,6.84,630.64,24.16,49.04
Sunflower,79.53,46.97,50.51,7.28,693.51,24.35,57.83
Sunflower,65.43,46.62,42.93,6.18,749.55,20.33,46.45
Sunflower,76.88,44.46,54.67,6.33,590.51,28.44,44.23
Sunflower,69.63,45.14,55.46,6.79,527.28,24.06,48.13
Sunflower,70.52,45.68,57.63,6.56,679.07,25.43,45.49
Sunflower,68.91,41.62,47.54,6.26,659.93,27.28,52.25
Sunflower,68.95,45.88,47.29,7.5,566.21,25.81,50.03
Sunflower,73.2,41.67,57.23,6.9,684.61,20.49,48.86
Sunflower,70.1,47.77,48.17,6.38,759.17,22.37,44.16
Sunflower,69.28,45.17,48.78,6.45,626.54,29.52,53.55
Sunflower,71.68,47.67,42.24,7.23,641.08,24.38,47.6
Sunflower,60.31,44.05,41.1,7.4,576.57,24.39,47.8
Sunflower,67.95,41.56,59.13,7.49,690.21,23.68,41.64
Sunflower,76.56,44.17,42.55,7.17,575.11,22.8,43.78
Sunflower,67.54,49.38,44.09,7.13,693.34,21.12,59.46
Sunflower,67.3,49.14,40.17,7.17,695.0,29.6,48.83
Sunflower,71.81,40.38,42.05,6.37,699.5,23.4,45.39
Sunflower,62.61,46.49,41.48,6.86,757.6,21.42,46.8
Sunflower,65.33,42.83,50.92,7.42,786.33,26.36,45.4
Sunflower,61.1,48.96,58.09,7.27,743.8,26.95,47.33
Sunflower,76.96,49.24,44.88,6.3,539.88,29.06,46.82
Sunflower,68.57,40.31,48.54,7.11,501.19,23.64,55.51
Sunflower,76.57,43.6,48.19,6.88,645.38,22.73,50.9
Sunflower,77.78,47.19,42.9,7.48,649.25,26.73,54.55
Sunflower,78.75,40.83,44.05,6.85,554.63,21.4,51.69
Sunflower,76.89,46.38,41.52,6.55,517.67,23.38,57.12
Sunflower,60.58,43.95,42.58,7.07,717.34,28.61,57.52
Sunflower,63.46,49.78,42.71,6.6,557.99,21.66,51.67
Sunflower,73.55,40.1,46.64,6.05,740.62,27.86,48.61
Sunflower,60.36,49.07,57.15,6.97,764.59,26.98,42.65
Sunflower,79.94,47.02,50.7,7.11,686.01,20.77,55.16
Sunflower,78.1,44.6,47.11,7.03,769.52,25.41,50.25
Sunflower,72.19,43.81,46.3,6.86,753.43,26.04,48.09
Sunflower,75.31,43.27,56.13,6.21,583.24,25.03,50.55
Sunflower,60.52,47.06,49.26,7.33,617.31,20.81,53.06
Sunflower,68.9,47.02,48.48,7.11,754.91,26.69,57.49
Sunflower,60.51,42.4,47.57,6.1,751.97,29.66,57.93
Sunflower,67.62,48.71,44.81,6.15,726.53,20.44,59.04
Sunflower,65.46,46.16,49.71,6.27,619.08,26.67,57.74
Sunflower,72.9,44.84,58.24,6.44,769.69,23.62,46.33
Sunflower,71.79,47.84,48.6,7.31,706.25,23.5,44.73
Sunflower,70.13,47.1,41.56,6.51,724.11,27.31,58.85
Sunflower,79.16,44.8,55.82,7.26,745.26,20.45,51.84
Sunflower,73.25,44.73,49.08,7.27,753.06,26.61,54.59
Sunflower,60.22,47.97,41.99,6.98,596.65,29.23,46.54
Sunflower,78.13,45.99,48.49,7.09,767.93,28.89,42.89
Sunflower,73.97,47.25,40.25,7.32,743.45,28.9,40.66
Sunflower,72.21,42.28,59.84,6.37,772.44,29.72,54.69
Sunflower,60.73,47.87,40.56,6.77,700.82,20.99,55.67
Sunflower,75.04,46.81,42.27,6.43,571.79,28.59,56.76
Sunflower,74.28,48.6,45.99,6.54,505.34,25.76,43.27
Sunflower,73.32,49.47,49.85,7.41,574.77,23.93,54.53
Sunflower,69.85,44.38,48.32,6.01,531.6,22.35,59.62
Sunflower,71.68,47.95,45.52,7.13,655.43,26.76,57.18
Sunflower,72.13,40.99,42.87,6.94,667.9,26.08,42.04
Sunflower,69.2,48.3,40.09,6.28,656.2,28.77,52.5
Sunflower,79.2,46.5,40.18,6.73,791.74,20.27,49.87
Sunflower,79.61,46.22,58.34,6.6,636.45,28.69,56.54
Sunflower,64.29,48.21,49.91,6.92,631.78,23.09,49.82
Sunflower,75.62,45.51,49.07,6.67,640.35,22.09,42.07
Sunflower,65.09,47.88,51.59,7.07,544.29,22.56,51.87
Sunflower,77.02,41.96,59.68,6.98,616.99,29.32,46.5
Sunflower,75.01,45.46,48.18,6.67,710.47,27.99,42.74
Sunflower,66.42,49.75,53.52,7.21,742.47,29.21,46.85
Sunflower,61.93,48.26,58.33,6.74,623.62,26.09,42.23
Sunflower,78.47,42.49,45.17,7.08,767.86,29.64,54.12
Sunflower,61.87,46.43,45.27,7.02,756.94,28.94,52.66
Sunflower,75.37,44.16,40.26,6.92,538.05,22.93,48.34
Sunflower,68.89,43.03,59.37,6.9,706.47,23.17,58.83
Sunflower,65.85,47.01,57.34,7.05,519.83,28.99,48.56
Sunflower,71.46,44.56,48.08,6.32,658.4,20.69,45.91
Sunflower,69.11,40.12,57.2,7.24,518.03,22.35,58.46
Sunflower,66.83,44.96,57.23,6.68,737.55,28.05,52.14
Sunflower,72.59,46.52,56.3,6.36,632.51,23.15,48.19
Sunflower,78.65,42.7,48.93,6.86,760.35,23.06,51.88
Sunflower,60.35,49.06,52.15,6.27,760.6,24.16,55.61
Sunflower,62.43,45.9,42.52,6.84,693.03,29.3,41.23
Sunflower,71.05,48.58,48.65,6.78,596.4,23.81,42.17
Sunflower,65.72,44.62,49.26,7.03,747.65,22.02,53.44
Sunflower,62.1,46.77,53.65,7.08,685.24,23.61,58.05
Sunflower,60.73,43.12,56.51,6.05,508.36,20.23,52.16
Sunflower,71.24,43.73,43.74,6.28,768.93,21.9,56.7
Sunflower,62.22,46.5,42.4,6.09,549.08,22.66,49.5
Sunflower,73.02,41.25,58.29,6.72,647.13,25.85,41.4
Sunflower,75.69,48.26,47.11,7.25,575.31,20.17,49.06
Sunflower,62.06,42.24,45.1,6.25,689.98,21.16,42.61
Sunflower,60.2,47.97,40.88,6.81,582.92,21.51,41.89
Sunflower,77.1,46.43,58.57,6.75,657.74,27.43,44.82
Sunflower,71.81,42.13,50.74,6.72,714.48,24.46,57.89
Sunflower,72.83,45.39,54.41,7.21,774.66,25.11,48.53
Sunflower,65.28,44.38,52.03,6.43,580.63,20.01,48.06
Sunflower,76.02,48.5,44.34,6.31,584.04,22.1,53.33
Sunflower,64.23,46.94,57.83,6.77,714.99,21.8,57.85
Sunflower,71.4,45.06,44.95,6.1,693.78,28.32,40.22
Sunflower,67.52,46.22,42.82,6.35,726.09,25.53,47.63
Sunflower,64.71,41.86,55.06,6.57,590.3,27.82,55.07
Sunflower,76.25,44.64,52.92,6.76,659.39,23.32,40.78
Sunflower,69.75,49.37,49.75,6.39,619.6,26.5,59.07
Sunflower,65.13,47.08,59.4,6.55,734.84,28.64,55.78
Sunflower,60.23,49.29,41.25,7.16,667.77,22.05,52.54
Sunflower,72.95,43.49,57.31,6.59,792.05,21.06,57.23
Sunflower,73.93,40.8,54.05,7.46,732.5,20.31,45.55
Sunflower,62.73,47.04,58.72,7.08,558.37,22.82,59.32
Sunflower,71.1,44.1,54.63,7.05,523.6,21.17,45.04
Sunflower,76.38,48.95,55.74,7.48,778.36,28.7,42.59
Sunflower,77.98,48.79,58.28,6.68,612.69,20.72,58.4
Sunflower,68.86,42.5,55.61,6.51,702.19,22.43,58.62
Sunflower,74.82,44.38,49.55,7.5,528.82,25.46,52.34
Sunflower,69.36,47.44,41.14,6.82,655.32,23.68,41.77
Sunflower,75.57,47.62,41.19,7.0,730.89,23.15,47.54
Sunflower,78.2,49.73,57.43,6.48,563.44,24.8,42.83
Sunflower,70.14,42.99,54.41,6.75,683.08,24.65,50.1
Sunflower,68.65,49.8,52.8,7.25,652.73,29.23,44.2
Sunflower,67.7,45.63,55.54,6.17,713.52,29.04,40.66
Sunflower,75.53,47.96,41.64,6.89,520.82,25.08,40.94
Sunflower,65.12,42.1,51.3,6.46,769.39,20.24,50.42
Sunflower,75.8,48.56,41.45,6.32,745.04,23.07,56.06
Sunflower,65.29,47.19,48.89,6.43,728.68,26.09,54.9
Sweet Potato,64.58,50.31,79.78,5.95,1471.12,23.51,62.85
Sweet Potato,61.69,50.49,63.11,5.93,1452.54,23.95,60.78
Sweet Potato,61.17,53.77,78.22,6.43,875.58,22.89,68.25
Sweet Potato,67.29,52.0,62.92,5.63,1210.35,28.9,60.63
Sweet Potato,64.7,59.9,60.18,5.56,1196.84,26.9,66.61
Sweet Potato,71.44,54.23,65.66,5.74,774.93,28.14,65.96
Sweet Potato,74.91,54.28,75.72,5.71,1002.64,27.8,79.99
Sweet Potato,73.11,51.8,61.4,6.0,1177.55,28.26,69.06
Sweet Potato,67.71,57.4,63.4,5.82,843.71,23.89,65.95
Sweet Potato,71.36,55.63,75.96,6.5,814.98,28.06,72.26
Sweet Potato,76.79,52.79,72.14,5.98,1358.72,28.93,72.73
Sweet Potato,72.54,54.56,78.66,5.98,1262.41,27.72,67.29
Sweet Potato,68.73,55.6,72.06,6.47,1227.96,24.76,79.06
Sweet Potato,71.58,59.6,71.16,5.67,1110.57,26.93,79.52
Sweet Potato,71.13,50.55,60.12,5.7,1116.67,22.41,74.15
Sweet Potato,72.56,51.17,78.13,5.65,1035.7,29.79,62.93
Sweet Potato,64.83,59.71,60.81,6.26,1085.19,26.52,73.84
Sweet Potato,69.27,55.63,73.82,5.52,996.01,24.45,69.7
Sweet Potato,61.83,59.6,70.88,6.03,1498.46,25.9,75.37
Sweet Potato,76.27,52.3,78.31,5.94,892.26,24.44,67.08
Sweet Potato,73.68,58.76,68.13,6.3,1027.07,24.5,60.74
Sweet Potato,70.14,52.54,68.66,5.6,893.18,27.98,66.97
Sweet Potato,63.71,56.59,61.23,6.4,1017.47,20.31,63.92
Sweet Potato,63.62,51.74,79.98,6.31,1448.6,29.12,66.85
Sweet Potato,60.15,57.1,67.18,6.28,1087.28,29.05,67.18
Sweet Potato,67.03,50.04,70.89,6.02,904.28,25.99,66.57
Sweet Potato,74.75,52.24,68.03,6.2,1133.94,21.27,78.38
Sweet Potato,60.79,51.72,63.43,6.38,1211.38,22.25,72.1
Sweet Potato,71.47,51.11,74.27,5.61,1444.09,21.74,65.16
Sweet Potato,67.79,55.47,60.02,5.6,1397.68,21.79,60.69
Sweet Potato,74.49,54.65,64.87,5.86,1336.34,25.96,71.29
Sweet Potato,75.51,54.18,74.6,5.82,1319.94,28.84,72.62
Sweet Potato,61.18,59.53,73.52,5.93,1224.3,24.18,65.49
Sweet Potato,76.94,55.31,72.18,5.5,902.95,29.19,78.98
Sweet Potato,74.93,51.08,62.24,5.64,1140.26,21.06,75.52
Sweet Potato,64.46,58.6,65.85,6.22,836.14,20.27,78.07
Sweet Potato,79.12,55.36,61.8,6.49,1210.05,27.06,77.41
Sweet Potato,74.17,57.83,73.99,5.59,962.02,29.64,64.53
Sweet Potato,72.56,53.77,68.14,5.83,924.49,26.99,67.11
Sweet Potato,75.96,55.31,66.06,5.74,1322.21,22.85,64.13
Sweet Potato,65.89,56.0,76.51,6.13,872.08,21.87,64.12
Sweet Potato,76.45,54.99,65.1,5.9,840.14,25.44,68.94
Sweet Potato,64.38,55.26,76.87,5.58,955.9,29.65,71.5
Sweet Potato,71.26,53.33,66.4,5.64,1239.03,28.57,76.52
Sweet Potato,67.29,57.75,78.2,5.7,1437.23,25.36,78.55
Sweet Potato,61.18,52.51,77.79,6.24,1338.92,28.31,72.85
Sweet Potato,79.78,52.45,79.29,6.16,976.73,21.99,62.57
Sweet Potato,61.81,59.7,78.88,5.6,1091.58,20.48,63.52
Sweet Potato,61.53,57.39,76.46,5.62,1202.79,24.75,65.39
Sweet Potato,73.69,51.97,60.96,5.73,889.44,28.68,66.98
Sweet Potato,76.63,50.67,66.57,5.96,796.89,24.01,79.59
Sweet Potato,69.14,56.37,64.13,5.65,988.46,27.79,61.77
Sweet Potato,73.79,50.58,69.5,6.22,846.41,25.16,69.55
Sweet Potato,64.24,57.75,67.63,5.98,887.77,21.98,64.95
Sweet Potato,74.77,58.37,78.93,5.88,1248.9,24.4,65.39
Sweet Potato,78.59,52.56,62.01,5.8,1129.36,25.02,67.61
Sweet Potato,73.05,55.37,66.93,5.73,1370.4,21.49,79.25
Sweet Potato,62.63,50.54,68.69,5.96,839.83,24.95,65.9
Sweet Potato,68.43,57.23,76.13,6.22,1431.69,25.29,62.19
Sweet Potato,77.04,57.58,71.94,5.95,1126.31,22.03,70.8
Sweet Potato,77.01,58.6,76.87,6.47,813.26,25.32,69.95
Sweet Potato,72.87,53.1,76.01,6.48,951.66,26.54,67.64
Sweet Potato,60.13,59.3,69.06,6.37,1169.01,27.6,66.98
Sweet Potato,72.24,51.34,70.42,6.03,1287.64,25.86,61.9
Sweet Potato,65.68,51.1,69.95,5.99,956.75,24.92,64.23
Sweet Potato,72.38,55.67,72.77,6.31,1243.07,26.02,76.08
Sweet Potato,73.7,51.55,76.65,5.58,1193.65,29.02,62.75
Sweet Potato,73.54,53.48,75.66,5.91,837.41,24.04,62.02
Sweet Potato,61.59,56.1,73.49,6.46,1372.1,26.44,74.73
Sweet Potato,64.09,52.1,61.48,5.75,1246.95,25.6,67.31
Sweet Potato,61.66,55.39,78.92,5.54,964.21,20.03,73.48
Sweet Potato,62.25,56.45,77.14,5.72,1412.24,20.42,73.06
Sweet Potato,74.51,53.77,63.12,6.16,1399.97,29.02,76.0
Sweet Potato,66.97,52.9,72.58,5.99,772.84,25.01,79.65
Sweet Potato,78.92,52.95,74.82,6.4,1400.15,23.88,76.02
Sweet Potato,79.67,51.24,75.49,6.16,1410.14,22.95,74.77
Sweet Potato,75.72,56.59,77.37,6.43,1467.49,27.31,77.33
Sweet Potato,63.76,53.53,66.8,6.33,1152.09,21.92,67.87
Sweet Potato,70.1,57.4,62.52,6.3,1492.83,24.33,66.09
Sweet Potato,73.86,56.89,62.23,5.58,1499.47,29.67,64.73
Sweet Potato,61.7,54.56,77.25,6.47,1437.32,29.76,64.33
Sweet Potato,70.85,53.03,67.7,5.63,1418.46,28.96,60.25
Sweet Potato,76.05,51.34,68.06,6.16,862.11,25.42,74.27
Sweet Potato,71.39,59.5,60.28,6.15,1499.99,22.83,66.42
Sweet Potato,67.23,55.76,60.11,6.01,874.35,25.57,77.53
Sweet Potato,65.48,56.91,63.12,6.39,1410.4,26.83,77.48
Sweet Potato,71.2,59.28,64.92,6.49,1456.36,28.9,64.32
Sweet Potato,60.19,50.2,75.13,5.78,1027.5,28.29,73.8
Sweet Potato,67.25,57.24,75.77,5.7,909.11,29.39,60.1
Sweet Potato,61.61,52.22,73.98,6.49,991.8,26.0,64.35
Sweet Potato,75.2,50.54,70.97,6.32,1325.84,23.25,62.85
Sweet Potato,65.14,59.3,78.19,5.76,995.52,26.9,79.63
Sweet Potato,69.18,59.05,79.0,5.71,1158.75,21.33,73.37
Sweet Potato,60.07,55.91,64.29,6.49,1365.3,24.61,60.44
Sweet Potato,61.61,58.32,70.04,6.49,1100.87,27.38,71.17
Sweet Potato,66.25,54.04,69.65,6.35,1143.21,25.9,67.5
Sweet Potato,73.45,59.5,70.48,6.04,1447.59,22.5,71.55
Sweet Potato,67.59,54.09,64.47,5.63,1381.71,26.28,60.22
Sweet Potato,77.66,59.72,67.84,6.23,825.73,23.56,79.33
Sweet Potato,67.08,51.68,79.57,5.55,1344.09,24.96,70.48
Sweet Potato,67.89,57.5,63.71,5.67,1223.9,25.4,69.27
Sweet Potato,60.74,55.4,66.09,6.04,1235.88,21.52,79.22
Sweet Potato,75.62,52.24,62.85,5.78,1202.96,24.77,74.66
Sweet Potato,72.76,52.29,65.02,6.33,880.62,29.09,74.61
Sweet Potato,63.55,56.05,72.79,5.73,1471.14,20.87,72.94
Sweet Potato,79.49,50.79,62.31,5.57,1289.77,28.84,73.8
Sweet Potato,65.31,51.7,76.19,5.87,1325.27,28.33,60.11
Sweet Potato,73.68,58.55,71.34,6.09,1120.27,22.9,67.01
Sweet Potato,76.72,59.59,75.82,5.7,1139.57,23.12,78.15
Sweet Potato,60.3,55.22,67.04,6.18,897.13,26.15,70.91
Sweet Potato,78.17,52.2,77.04,6.49,1485.41,29.08,63.01
Sweet Potato,64.09,52.77,75.11,6.07,1391.16,28.95,65.54
Sweet Potato,76.31,53.95,63.93,5.84,846.5,23.67,69.23
Sweet Potato,69.43,53.47,77.79,6.15,1031.51,25.2,77.12
Sweet Potato,66.51,55.75,61.14,6.17,751.91,28.26,60.26
Sweet Potato,69.24,56.66,62.67,5.57,1380.44,26.87,65.61
Sweet Potato,66.63,54.59,68.01,6.0,1045.87,29.47,72.18
Sweet Potato,74.53,57.98,73.55,5.88,790.78,26.27,63.07
Sweet Potato,69.17,56.55,77.59,6.45,966.69,27.3,78.78
Sweet Potato,62.17,50.75,65.81,6.36,1452.38,23.72,70.98
Sweet Potato,73.54,55.14,68.53,5.87,1316.64,26.55,61.03
Sweet Potato,65.14,50.47,63.93,6.07,937.6,25.43,65.2
Sweet Potato,79.73,59.58,60.6,5.57,758.44,26.88,75.1
Sweet Potato,67.83,59.72,79.58,6.1,1322.66,20.75,62.07
Sweet Potato,72.97,58.14,62.66,5.91,1295.61,29.99,72.92
Sweet Potato,79.75,50.43,68.26,5.9,1146.93,23.36,60.83
Sweet Potato,71.1,59.78,62.75,5.69,1316.0,27.55,63.69
Sweet Potato,74.37,50.53,61.78,6.47,1198.28,26.09,77.77
Sweet Potato,65.74,52.56,61.03,6.32,973.91,26.19,75.91
Sweet Potato,74.64,50.48,67.67,6.2,1056.77,21.84,76.98
Sweet Potato,76.71,54.09,63.11,6.11,949.67,24.48,67.5
Sweet Potato,78.2,52.18,79.46,5.73,1447.5,25.66,69.67
Sweet Potato,77.58,51.78,62.57,6.06,774.27,23.24,71.11
Sweet Potato,61.52,57.27,72.43,6.09,980.88,27.49,61.96
Sweet Potato,65.76,59.89,74.58,5.92,1488.46,21.06,60.64
Sweet Potato,67.84,59.03,64.8,5.79,987.04,26.93,74.94
Sweet Potato,71.27,56.16,63.67,6.39,864.07,21.86,60.1
Sweet Potato,62.62,56.67,75.43,5.82,1287.92,27.3,71.35
Sweet Potato,65.25,55.18,74.22,5.91,967.75,20.52,67.52
Sweet Potato,65.34,56.37,68.33,6.13,1118.38,21.47,75.79
Sweet Potato,62.31,51.11,76.8,5.87,1282.32,28.46,60.96
Sweet Potato,75.46,50.56,70.11,6.16,1256.55,20.11,62.88
Sweet Potato,61.13,50.87,71.78,6.01,896.5,23.98,76.48
Sweet Potato,60.04,53.34,66.48,6.31,1141.79,21.85,78.92
Sweet Potato,70.64,53.17,73.45,6.13,913.63,24.16,61.57
Sweet Potato,77.28,57.38,60.02,6.44,790.23,21.13,76.33
Sweet Potato,68.69,56.14,70.89,6.47,1070.56,22.94,75.03
Sweet Potato,76.89,53.56,72.87,6.07,907.45,29.48,77.58
Sweet Potato,77.01,56.87,67.12,5.8,1012.96,28.83,71.58
Sweet Potato,75.61,52.34,71.22,6.5,1218.97,21.16,76.33
Tapioca,57.45,53.74,85.12,6.48,1285.16,33.13,82.7
Tapioca,82.91,56.36,65.14,5.55,1065.13,29.74,80.73
Tapioca,50.91,54.2,75.55,5.99,1048.71,23.08,86.04
Tapioca,73.87,53.65,78.33,6.38,1382.11,28.11,77.23
Tapioca,89.4,55.62,80.33,5.77,1334.05,32.04,71.24
Tapioca,97.79,56.84,57.31,6.0,1432.82,21.51,89.02
Tapioca,93.03,51.92,98.66,6.1,1093.51,21.83,70.05
Tapioca,70.1,55.58,76.77,6.59,1450.39,25.66,85.73
Tapioca,90.6,53.61,96.32,6.49,1376.17,34.14,78.5
Tapioca,70.49,52.82,86.62,6.23,1301.52,23.11,85.13
Tapioca,71.46,57.44,74.32,5.75,1347.15,24.73,84.32
Tapioca,93.95,54.9,50.27,6.9,1449.44,21.91,89.92
Tapioca,54.42,52.14,77.42,6.79,1468.25,34.3,78.91
Tapioca,69.75,55.88,76.51,5.9,1186.37,24.04,86.1
Tapioca,96.47,51.72,75.93,6.93,1007.18,28.83,72.11
Tapioca,60.49,54.46,53.24,6.66,1157.45,33.43,81.04
Tapioca,51.23,56.5,88.23,5.85,1106.74,32.82,72.07
Tapioca,51.12,54.95,64.29,5.66,1067.14,28.48,76.64
Tapioca,82.25,50.86,86.13,5.78,1349.9,29.3,72.37
Tapioca,85.19,54.51,65.35,5.62,1056.72,23.01,83.62
Tapioca,94.47,56.78,58.74,6.34,1490.08,32.34,77.42
Tapioca,54.97,54.02,67.15,6.62,1313.27,20.89,80.03
Tapioca,66.68,56.19,52.52,5.97,1006.76,30.56,80.5
Tapioca,93.37,56.59,64.74,6.44,1133.76,26.17,81.2
Tapioca,76.72,50.97,78.93,5.56,1474.33,32.98,71.09
Tapioca,66.11,52.43,51.49,5.85,1490.48,28.35,70.07
Tapioca,93.29,55.99,95.98,6.23,1128.4,29.8,70.57
Tapioca,92.42,51.79,57.04,6.34,1134.84,26.07,89.5
Tapioca,68.03,55.59,73.87,5.9,1259.85,30.73,88.96
Tapioca,90.87,57.67,63.53,5.62,1386.14,29.01,77.68
Tapioca,83.06,56.24,52.16,5.7,1006.99,23.09,79.71
Tapioca,87.28,58.13,91.23,6.2,1101.69,20.58,89.88
Tapioca,90.96,58.86,50.99,6.95,1174.89,30.55,79.66
Tapioca,98.17,51.79,58.27,5.78,1315.32,30.98,81.17
Tapioca,74.05,52.08,65.8,6.4,1069.97,31.8,75.51
Tapioca,69.3,56.74,52.06,6.45,1040.92,30.45,76.09
Tapioca,60.25,55.77,52.78,5.59,1487.52,25.37,81.19
Tapioca,64.98,52.33,59.8,6.79,1333.39,23.33,73.6
Tapioca,68.78,56.34,92.36,5.99,1283.77,23.66,86.28
Tapioca,60.84,57.58,74.98,6.56,1454.94,31.7,71.72
Tapioca,60.84,55.31,93.28,6.15,1218.73,34.79,75.06
Tapioca,82.05,52.52,98.03,6.14,1254.83,21.27,83.87
Tapioca,55.44,55.14,91.47,6.73,1364.82,25.27,76.03
Tapioca,62.51,53.45,56.19,5.62,1120.85,30.99,86.27
Tapioca,57.98,53.62,66.5,6.11,1132.29,22.86,71.13
Tapioca,50.6,51.27,65.36,6.26,1492.51,26.28,81.1
Tapioca,79.93,59.77,63.04,6.07,1023.41,33.36,86.29
Tapioca,95.67,58.06,61.01,6.91,1261.9,23.92,76.08
Tapioca,67.76,54.95,93.49,5.68,1229.09,23.47,79.36
Tapioca,82.89,56.1,77.24,6.56,1034.66,34.37,80.52
Tapioca,99.32,56.5,99.47,5.7,1480.87,25.28,82.79
Tapioca,57.8,57.61,50.82,6.73,1207.46,21.76,75.35
Tapioca,68.66,57.48,85.32,6.25,1274.42,31.56,70.13
Tapioca,70.16,53.65,88.9,6.77,1329.3,33.75,82.51
Tapioca,78.65,52.31,85.7,5.93,1202.68,21.84,79.04
Tapioca,71.35,52.15,77.86,5.64,1088.25,22.03,79.46
Tapioca,66.02,59.84,78.32,6.48,1432.78,34.26,74.96
Tapioca,65.92,50.54,59.1,5.86,1084.88,26.1,74.04
Tapioca,57.32,50.12,82.65,6.92,1353.95,30.86,81.31
Tapioca,59.02,51.81,63.72,6.31,1477.79,23.48,71.27
